Atm;ProcessDate;Withdrawal
ATM8;2019-01-04;89450
ATM8;2019-01-05;78010
ATM8;2019-01-06;71920
ATM8;2019-01-07;66280
ATM8;2019-01-08;34820
ATM8;2019-01-09;44130
ATM8;2019-01-10;59070
ATM8;2019-01-11;70840
ATM8;2019-01-12;63980
ATM8;2019-01-13;80680
ATM8;2019-01-14;65780
ATM8;2019-01-15;63560
ATM8;2019-01-16;52060
ATM8;2019-01-17;64640
ATM8;2019-01-18;80990
ATM8;2019-01-19;84710
ATM8;2019-01-20;94330
ATM8;2019-01-21;81600
ATM8;2019-01-22;43520
ATM8;2019-01-23;58650
ATM8;2019-01-24;83620
ATM8;2019-01-25;106650
ATM8;2019-01-26;107310
ATM8;2019-01-27;130460
ATM8;2019-01-28;114330
ATM8;2019-01-29;82660
ATM8;2019-01-30;64600
ATM8;2019-01-31;88770
ATM8;2019-02-01;133740
ATM8;2019-02-02;98380
ATM8;2019-02-03;134210
ATM8;2019-02-04;46280
ATM8;2019-02-05;73200
ATM8;2019-02-06;72580
ATM8;2019-02-07;81430
ATM8;2019-02-08;117360
ATM8;2019-02-09;90190
ATM8;2019-02-10;125400
ATM8;2019-02-11;54520
ATM8;2019-02-12;61840
ATM8;2019-02-13;78610
ATM8;2019-02-14;84980
ATM8;2019-02-15;104870
ATM8;2019-02-16;84810
ATM8;2019-02-17;106450
ATM8;2019-02-18;97920
ATM8;2019-02-19;74400
ATM8;2019-02-20;69050
ATM8;2019-02-21;73660
ATM8;2019-02-22;88870
ATM8;2019-02-23;80440
ATM8;2019-02-24;78420
ATM8;2019-02-25;58300
ATM8;2019-02-26;30760
ATM8;2019-02-27;41670
ATM8;2019-02-28;44190
ATM8;2019-03-01;58050
ATM8;2019-03-02;63540
ATM8;2019-03-03;48480
ATM8;2019-03-04;32390
ATM8;2019-03-05;30620
ATM8;2019-03-06;29000
ATM8;2019-03-07;32090
ATM8;2019-03-08;49660
ATM8;2019-03-09;41290
ATM8;2019-03-10;27450
ATM8;2019-03-11;23100
ATM8;2019-03-12;10400
ATM8;2019-03-13;20770
ATM8;2019-03-14;26420
ATM8;2019-03-15;24660
ATM8;2019-03-16;31550
ATM8;2019-03-17;25450
ATM8;2019-03-18;16890
ATM8;2019-03-19;6400
ATM8;2019-03-20;15420
ATM8;2019-03-21;10950
ATM8;2019-03-22;13380
ATM8;2019-03-23;29620
ATM8;2019-03-24;16360
ATM8;2019-03-25;7010
ATM8;2019-03-26;6440
ATM8;2019-03-27;5790
ATM8;2019-03-28;7100
ATM8;2019-03-29;4220
ATM8;2019-03-30;8760
ATM8;2019-03-31;7160
ATM8;2019-04-01;8190
ATM8;2019-04-02;4000
ATM8;2019-04-03;2750
ATM8;2019-04-04;2060
ATM8;2019-04-05;10080
ATM8;2019-04-06;2480
ATM8;2019-04-07;3750
ATM8;2019-04-08;320
ATM8;2019-04-09;1000
ATM8;2019-04-10;2100
ATM8;2019-04-11;400
ATM8;2019-04-12;1760
ATM8;2019-04-13;370
ATM8;2019-04-14;420
ATM8;2019-04-15;890
ATM8;2019-04-16;650
ATM8;2019-04-17;20
ATM8;2019-04-18;3000
ATM8;2019-04-19;5150
ATM8;2019-04-20;1200
ATM8;2019-04-21;7810
ATM8;2019-04-22;13240
ATM8;2019-04-23;400
ATM8;2019-04-24;550
ATM8;2019-04-25;520
ATM8;2019-04-26;650
ATM8;2019-04-27;2790
ATM8;2019-04-29;2080
ATM8;2019-04-30;2300
ATM8;2019-05-01;7530
ATM8;2019-05-02;2880
ATM8;2019-05-03;10100
ATM8;2019-05-04;7620
ATM8;2019-05-05;3400
ATM8;2019-05-06;1800
ATM8;2019-05-07;4400
ATM8;2019-05-08;870
ATM8;2019-05-09;1000
ATM8;2019-05-10;2200
ATM8;2019-05-11;520
ATM8;2019-05-12;3850
ATM8;2019-05-13;590
ATM8;2019-05-16;2410
ATM8;2019-05-17;1120
ATM8;2019-05-18;10410
ATM8;2019-05-19;1270
ATM8;2019-05-20;1700
ATM8;2019-05-21;1850
ATM8;2019-05-22;350
ATM8;2019-05-23;400
ATM8;2019-05-24;1450
ATM8;2019-05-25;1250
ATM8;2019-05-26;1290
ATM8;2019-05-28;300
ATM8;2019-05-29;2940
ATM8;2019-05-30;1400
ATM8;2019-05-31;3180
ATM8;2019-06-01;2870
ATM8;2019-06-02;700
ATM8;2019-06-03;1990
ATM8;2019-06-04;500
ATM8;2019-06-05;5780
ATM8;2019-06-06;1470
ATM8;2019-06-07;830
ATM8;2019-06-08;1900
ATM8;2019-06-09;2040
ATM8;2019-06-10;1680
ATM8;2019-06-11;1490
ATM8;2019-06-12;6680
ATM8;2019-06-13;1340
ATM8;2019-06-14;2960
ATM8;2019-06-15;1450
ATM8;2019-06-16;1000
ATM8;2019-06-17;1510
ATM8;2019-06-18;440
ATM8;2019-06-19;2300
ATM8;2019-06-20;1510
ATM8;2019-06-21;15650
ATM8;2019-06-22;9530
ATM8;2019-06-23;1910
ATM8;2019-06-24;3240
ATM8;2019-06-25;1000
ATM8;2019-06-26;220
ATM8;2019-06-27;4760
ATM8;2019-06-28;2800
ATM8;2019-06-29;10120
ATM8;2019-06-30;3590
ATM8;2019-07-01;8170
ATM8;2019-07-02;6600
ATM8;2019-07-03;5310
ATM8;2019-07-04;3040
ATM8;2019-07-05;15550
ATM8;2019-07-06;16810
ATM8;2019-07-07;9940
ATM8;2019-07-08;7060
ATM8;2019-07-09;2000
ATM8;2019-07-10;4480
ATM8;2019-07-11;3040
ATM8;2019-07-12;13020
ATM8;2019-07-13;7060
ATM8;2019-07-14;5100
ATM8;2019-07-15;6050
ATM8;2019-07-16;5980
ATM8;2019-07-17;6740
ATM8;2019-07-18;16400
ATM8;2019-07-19;9400
ATM8;2019-07-20;7260
ATM8;2019-07-21;10840
ATM8;2019-07-22;5980
ATM8;2019-07-23;1660
ATM8;2019-07-24;15250
ATM8;2019-07-25;11500
ATM8;2019-07-26;16730
ATM8;2019-07-27;28140
ATM8;2019-07-28;20250
ATM8;2019-07-29;10830
ATM8;2019-07-30;12860
ATM8;2019-07-31;10180
ATM8;2019-08-01;21410
ATM8;2019-08-02;21980
ATM8;2019-08-03;28090
ATM8;2019-08-04;15070
ATM8;2019-08-05;3620
ATM8;2019-08-06;12990
ATM8;2019-08-07;15990
ATM8;2019-08-08;19540
ATM8;2019-08-09;19680
ATM8;2019-08-10;14590
ATM8;2019-08-11;19310
ATM8;2019-08-12;18790
ATM8;2019-08-13;11700
ATM8;2019-08-14;8950
ATM8;2019-08-15;10650
ATM8;2019-08-16;23970
ATM8;2019-08-17;24400
ATM8;2019-08-18;26390
ATM8;2019-08-19;14240
ATM8;2019-08-20;10360
ATM8;2019-08-21;14660
ATM8;2019-08-22;8950
ATM8;2019-08-23;10770
ATM8;2019-08-24;15470
ATM8;2019-08-25;16410
ATM8;2019-08-26;8250
ATM8;2019-08-27;7240
ATM8;2019-08-28;15710
ATM8;2019-08-29;14940
ATM8;2019-08-30;11110
ATM8;2019-08-31;5440
ATM8;2019-09-01;1190
ATM8;2019-09-02;380
ATM8;2019-09-03;4310
ATM8;2019-09-04;3420
ATM8;2019-09-05;3600
ATM8;2019-09-06;5870
ATM8;2019-09-07;2230
ATM8;2019-09-08;3250
ATM8;2019-09-09;1460
ATM8;2019-09-10;3510
ATM8;2019-09-11;4500
ATM8;2019-09-12;2230
ATM8;2019-09-13;7720
ATM8;2019-09-14;8760
ATM8;2019-09-15;3600
ATM8;2019-09-16;1000
ATM8;2019-09-17;2700
ATM8;2019-09-18;2600
ATM8;2019-09-19;1820
ATM8;2019-09-20;3460
ATM8;2019-09-21;6300
ATM8;2019-09-22;2990
ATM8;2019-09-23;5550
ATM8;2019-09-24;250
ATM8;2019-09-25;600
ATM8;2019-09-26;600
ATM8;2019-09-27;3150
ATM8;2019-09-28;4690
ATM8;2019-09-29;4770
ATM8;2019-09-30;20500
ATM8;2019-10-01;36400
ATM8;2019-10-02;39200
ATM8;2019-10-03;7950
ATM8;2019-10-04;3800
ATM8;2019-10-05;6020
ATM8;2019-10-06;2760
ATM8;2019-10-07;1100
ATM8;2019-10-08;5300
ATM8;2019-10-09;1700
ATM8;2019-10-10;8400
ATM8;2019-10-11;8560
ATM8;2019-10-12;7740
ATM8;2019-10-13;860
ATM8;2019-10-14;8640
ATM8;2019-10-16;5340
ATM8;2019-10-17;2000
ATM8;2019-10-18;2140
ATM8;2019-10-19;1850
ATM8;2019-10-20;1790
ATM8;2019-10-21;5140
ATM8;2019-10-22;4150
ATM8;2019-10-23;2600
ATM8;2019-10-24;700
ATM8;2019-10-25;1240
ATM8;2019-10-26;3860
ATM8;2019-10-27;4180
ATM8;2019-10-29;2350
ATM8;2019-10-30;4500
ATM8;2019-10-31;6970
ATM9;2017-01-02;11410
ATM9;2017-01-03;14850
ATM9;2017-01-04;10440
ATM9;2017-01-05;9410
ATM9;2017-01-07;6990
ATM9;2017-01-08;11240
ATM9;2017-01-09;16500
ATM9;2017-01-10;33440
ATM9;2017-01-11;18970
ATM9;2017-01-12;34940
ATM9;2017-01-13;14360
ATM9;2017-01-14;10100
ATM9;2017-01-15;7880
ATM9;2017-01-16;5710
ATM9;2017-01-17;25450
ATM9;2017-01-18;9100
ATM9;2017-01-19;12180
ATM9;2017-01-20;14910
ATM9;2017-01-21;11120
ATM9;2017-01-22;8880
ATM9;2017-01-23;17490
ATM9;2017-01-24;23260
ATM9;2017-01-25;14160
ATM9;2017-01-26;12840
ATM9;2017-01-27;23410
ATM9;2017-01-28;35310
ATM9;2017-01-29;11190
ATM9;2017-01-30;19020
ATM9;2017-01-31;52920
ATM9;2017-02-01;23590
ATM9;2017-02-02;35060
ATM9;2017-02-03;29730
ATM9;2017-02-04;12360
ATM9;2017-02-05;18580
ATM9;2017-02-06;6140
ATM9;2017-02-07;26350
ATM9;2017-02-08;14610
ATM9;2017-02-09;15850
ATM9;2017-02-10;25100
ATM9;2017-02-11;19340
ATM9;2017-02-12;7140
ATM9;2017-02-13;26780
ATM9;2017-02-14;11920
ATM9;2017-02-15;31910
ATM9;2017-02-16;41630
ATM9;2017-02-17;13870
ATM9;2017-02-18;11270
ATM9;2017-02-19;6630
ATM9;2017-02-20;14120
ATM9;2017-02-21;20610
ATM9;2017-02-22;20750
ATM9;2017-02-23;19520
ATM9;2017-02-24;35750
ATM9;2017-02-25;13760
ATM9;2017-02-26;5950
ATM9;2017-02-27;16890
ATM9;2017-02-28;32010
ATM9;2017-03-01;31910
ATM9;2017-03-02;34040
ATM9;2017-03-03;48610
ATM9;2017-03-04;15810
ATM9;2017-03-05;31150
ATM9;2017-03-06;42190
ATM9;2017-03-07;13540
ATM9;2017-03-08;28110
ATM9;2017-03-09;32500
ATM9;2017-03-10;30930
ATM9;2017-03-11;29650
ATM9;2017-03-12;18610
ATM9;2017-03-13;18170
ATM9;2017-03-14;25830
ATM9;2017-03-15;12230
ATM9;2017-03-16;27350
ATM9;2017-03-17;16190
ATM9;2017-03-18;22740
ATM9;2017-03-19;14820
ATM9;2017-03-20;13950
ATM9;2017-03-21;9760
ATM9;2017-03-22;27580
ATM9;2017-03-23;23000
ATM9;2017-03-24;46010
ATM9;2017-03-25;14540
ATM9;2017-03-26;7940
ATM9;2017-03-27;22470
ATM9;2017-03-28;27940
ATM9;2017-03-29;21410
ATM9;2017-03-30;25140
ATM9;2017-03-31;61170
ATM9;2017-04-01;18180
ATM9;2017-04-02;11270
ATM9;2017-04-03;40310
ATM9;2017-04-04;22470
ATM9;2017-04-05;26860
ATM9;2017-04-06;30420
ATM9;2017-04-07;39260
ATM9;2017-04-08;21030
ATM9;2017-04-09;20930
ATM9;2017-04-10;27710
ATM9;2017-04-11;28900
ATM9;2017-04-12;18260
ATM9;2017-04-13;24320
ATM9;2017-04-14;27960
ATM9;2017-04-15;8450
ATM9;2017-04-18;20110
ATM9;2017-04-19;23210
ATM9;2017-04-20;26480
ATM9;2017-04-21;32790
ATM9;2017-04-22;11190
ATM9;2017-04-23;8180
ATM9;2017-04-24;22130
ATM9;2017-04-25;28430
ATM9;2017-04-26;14940
ATM9;2017-04-27;21960
ATM9;2017-04-28;41190
ATM9;2017-04-29;34830
ATM9;2017-04-30;10690
ATM9;2017-05-02;14710
ATM9;2017-05-04;21660
ATM9;2017-05-05;13370
ATM9;2017-05-06;18870
ATM9;2017-05-07;14300
ATM9;2017-05-08;52270
ATM9;2017-05-09;35720
ATM9;2017-05-10;30110
ATM9;2017-05-11;42160
ATM9;2017-05-12;23780
ATM9;2017-05-13;26580
ATM9;2017-05-14;19830
ATM9;2017-05-15;23260
ATM9;2017-05-16;44340
ATM9;2017-05-17;35990
ATM9;2017-05-18;21750
ATM9;2017-05-19;41610
ATM9;2017-05-20;17150
ATM9;2017-05-21;15170
ATM9;2017-05-22;26140
ATM9;2017-05-23;17560
ATM9;2017-05-24;44680
ATM9;2017-05-25;19790
ATM9;2017-05-26;37480
ATM9;2017-05-27;20860
ATM9;2017-05-28;9170
ATM9;2017-05-29;37030
ATM9;2017-05-30;18260
ATM9;2017-05-31;21810
ATM9;2017-06-01;48870
ATM9;2017-06-02;17890
ATM9;2017-06-03;17280
ATM9;2017-06-05;31230
ATM9;2017-06-06;39650
ATM9;2017-06-07;22380
ATM9;2017-06-08;41460
ATM9;2017-06-09;42300
ATM9;2017-06-10;18830
ATM9;2017-06-11;23130
ATM9;2017-06-12;24580
ATM9;2017-06-13;27330
ATM9;2017-06-14;50690
ATM9;2017-06-16;19110
ATM9;2017-06-17;15530
ATM9;2017-06-18;17670
ATM9;2017-06-19;40780
ATM9;2017-06-20;22620
ATM9;2017-06-21;35020
ATM9;2017-06-22;27230
ATM9;2017-06-23;33190
ATM9;2017-06-24;9440
ATM9;2017-06-25;8020
ATM9;2017-06-26;18370
ATM9;2017-06-27;24250
ATM9;2017-06-28;29760
ATM9;2017-06-29;35820
ATM9;2017-06-30;81160
ATM9;2017-07-01;23130
ATM9;2017-07-02;18230
ATM9;2017-07-03;2590
ATM9;2017-07-04;22470
ATM9;2017-07-05;21800
ATM9;2017-07-06;50230
ATM9;2017-07-07;13230
ATM9;2017-07-09;12240
ATM9;2017-07-10;38920
ATM9;2017-07-11;24670
ATM9;2017-07-12;30720
ATM9;2017-07-13;42940
ATM9;2017-07-14;37760
ATM9;2017-07-15;31270
ATM9;2017-07-16;7590
ATM9;2017-07-17;19960
ATM9;2017-07-18;21100
ATM9;2017-07-19;32380
ATM9;2017-07-20;28810
ATM9;2017-07-21;47460
ATM9;2017-07-22;18100
ATM9;2017-07-23;18000
ATM9;2017-07-24;18640
ATM9;2017-07-25;20480
ATM9;2017-07-26;30120
ATM9;2017-07-27;45800
ATM9;2017-07-28;36330
ATM9;2017-07-29;20950
ATM9;2017-07-30;9730
ATM9;2017-07-31;29110
ATM9;2017-08-01;35560
ATM9;2017-08-02;41320
ATM9;2017-08-03;18570
ATM9;2017-08-04;30640
ATM9;2017-08-05;16710
ATM9;2017-08-06;8970
ATM9;2017-08-07;24750
ATM9;2017-08-08;19620
ATM9;2017-08-09;8100
ATM9;2017-08-10;38420
ATM9;2017-08-11;40350
ATM9;2017-08-12;18170
ATM9;2017-08-13;13880
ATM9;2017-08-14;26600
ATM9;2017-08-16;23600
ATM9;2017-08-17;41070
ATM9;2017-08-18;21450
ATM9;2017-08-19;22280
ATM9;2017-08-20;10280
ATM9;2017-08-21;28550
ATM9;2017-08-22;23950
ATM9;2017-08-23;21790
ATM9;2017-08-24;23390
ATM9;2017-08-25;47170
ATM9;2017-08-26;21540
ATM9;2017-08-27;19310
ATM9;2017-08-28;24590
ATM9;2017-08-29;21370
ATM9;2017-08-30;38130
ATM9;2017-08-31;36120
ATM9;2017-09-01;46080
ATM9;2017-09-02;20710
ATM9;2017-09-03;14040
ATM9;2017-09-04;27980
ATM9;2017-09-05;67970
ATM9;2017-09-06;25160
ATM9;2017-09-07;49360
ATM9;2017-09-08;57850
ATM9;2017-09-09;33530
ATM9;2017-09-10;16710
ATM9;2017-09-11;24110
ATM9;2017-09-12;21180
ATM9;2017-09-13;32270
ATM9;2017-09-14;34370
ATM9;2017-09-15;22400
ATM9;2017-09-16;37910
ATM9;2017-09-17;5230
ATM9;2017-09-18;35080
ATM9;2017-09-19;42900
ATM9;2017-09-20;17450
ATM9;2017-09-21;53560
ATM9;2017-09-22;34540
ATM9;2017-09-23;20070
ATM9;2017-09-24;9200
ATM9;2017-09-25;27050
ATM9;2017-09-26;31170
ATM9;2017-09-27;22620
ATM9;2017-09-28;35800
ATM9;2017-09-29;28750
ATM9;2017-09-30;18090
ATM9;2017-10-01;18860
ATM9;2017-10-02;28950
ATM9;2017-10-03;31100
ATM9;2017-10-04;36360
ATM9;2017-10-05;40590
ATM9;2017-10-06;28910
ATM9;2017-10-07;19400
ATM9;2017-10-08;11550
ATM9;2017-10-09;18040
ATM9;2017-10-10;46590
ATM9;2017-10-11;38010
ATM9;2017-10-12;18160
ATM9;2017-10-13;42300
ATM9;2017-10-14;23250
ATM9;2017-10-15;13670
ATM9;2017-10-16;49370
ATM9;2017-10-17;28650
ATM9;2017-10-18;26280
ATM9;2017-10-19;16460
ATM9;2017-10-20;55160
ATM9;2017-10-21;19410
ATM9;2017-10-22;11590
ATM9;2017-10-23;22430
ATM9;2017-10-24;27600
ATM9;2017-10-25;22390
ATM9;2017-10-26;30080
ATM9;2017-10-27;26510
ATM9;2017-10-28;19320
ATM9;2017-10-29;11720
ATM9;2017-10-30;40200
ATM9;2017-10-31;35410
ATM9;2017-11-02;52420
ATM9;2017-11-03;54140
ATM9;2017-11-04;31640
ATM9;2017-11-05;13440
ATM9;2017-11-06;36470
ATM9;2017-11-07;38760
ATM9;2017-11-08;47070
ATM9;2017-11-09;23770
ATM9;2017-11-10;61030
ATM9;2017-11-12;22570
ATM9;2017-11-13;45870
ATM9;2017-11-14;30060
ATM9;2017-11-15;28570
ATM9;2017-11-16;48510
ATM9;2017-11-17;48350
ATM9;2017-11-18;17420
ATM9;2017-11-19;18930
ATM9;2017-11-20;25490
ATM9;2017-11-21;24940
ATM9;2017-11-22;22680
ATM9;2017-11-23;23160
ATM9;2017-11-24;38760
ATM9;2017-11-25;12740
ATM9;2017-11-26;11970
ATM9;2017-11-27;37300
ATM9;2017-11-28;24740
ATM9;2017-11-29;56260
ATM9;2017-11-30;38040
ATM9;2017-12-01;40980
ATM9;2017-12-02;30440
ATM9;2017-12-03;13410
ATM9;2017-12-04;31820
ATM9;2017-12-05;59840
ATM9;2017-12-06;26640
ATM9;2017-12-07;32500
ATM9;2017-12-08;43670
ATM9;2017-12-09;36590
ATM9;2017-12-10;25870
ATM9;2017-12-11;39400
ATM9;2017-12-12;36850
ATM9;2017-12-13;28420
ATM9;2017-12-14;39200
ATM9;2017-12-15;25070
ATM9;2017-12-16;19740
ATM9;2017-12-17;24480
ATM9;2017-12-18;45510
ATM9;2017-12-19;25950
ATM9;2017-12-20;35430
ATM9;2017-12-21;45090
ATM9;2017-12-22;83700
ATM9;2017-12-23;30950
ATM9;2017-12-24;5670
ATM9;2017-12-27;11350
ATM9;2017-12-28;30920
ATM9;2017-12-29;24700
ATM9;2017-12-30;23740
ATM9;2017-12-31;21180
ATM9;2018-01-02;42840
ATM9;2018-01-03;37750
ATM9;2018-01-04;25240
ATM9;2018-01-05;33980
ATM9;2018-01-07;21190
ATM9;2018-01-08;20660
ATM9;2018-01-09;32480
ATM9;2018-01-10;37980
ATM9;2018-01-11;31990
ATM9;2018-01-12;30870
ATM9;2018-01-13;24470
ATM9;2018-01-14;25500
ATM9;2018-01-15;26060
ATM9;2018-01-16;24820
ATM9;2018-01-17;24100
ATM9;2018-01-18;29350
ATM9;2018-01-19;29490
ATM9;2018-01-20;17250
ATM9;2018-01-21;17180
ATM9;2018-01-22;18210
ATM9;2018-01-23;39910
ATM9;2018-01-24;17390
ATM9;2018-01-25;26980
ATM9;2018-01-26;22730
ATM9;2018-01-27;25280
ATM9;2018-01-28;11240
ATM9;2018-01-29;26930
ATM9;2018-01-30;27890
ATM9;2018-01-31;42510
ATM9;2018-02-01;32420
ATM9;2018-02-02;50370
ATM9;2018-02-03;27900
ATM9;2018-02-04;10830
ATM9;2018-02-05;33640
ATM9;2018-02-06;36680
ATM9;2018-02-07;36830
ATM9;2018-02-08;24970
ATM9;2018-02-09;48440
ATM9;2018-02-10;28940
ATM9;2018-02-11;15620
ATM9;2018-02-12;33250
ATM9;2018-02-13;47020
ATM9;2018-02-14;35600
ATM9;2018-02-15;29320
ATM9;2018-02-16;34830
ATM9;2018-02-17;19100
ATM9;2018-02-18;18620
ATM9;2018-02-19;19930
ATM9;2018-02-20;31650
ATM9;2018-02-21;29870
ATM9;2018-02-22;23090
ATM9;2018-02-23;31040
ATM9;2018-02-24;43470
ATM9;2018-02-25;20880
ATM9;2018-02-26;25200
ATM9;2018-02-27;24200
ATM9;2018-02-28;51100
ATM9;2018-03-01;48770
ATM9;2018-03-02;60340
ATM9;2018-03-03;41820
ATM9;2018-03-04;7930
ATM9;2018-03-05;18140
ATM9;2018-03-06;46750
ATM9;2018-03-07;46370
ATM9;2018-03-08;55470
ATM9;2018-03-09;45270
ATM9;2018-03-10;19950
ATM9;2018-03-12;35740
ATM9;2018-03-13;42250
ATM9;2018-03-14;31850
ATM9;2018-03-15;30400
ATM9;2018-03-16;26410
ATM9;2018-03-17;29650
ATM9;2018-03-19;18680
ATM9;2018-03-20;33110
ATM9;2018-03-21;42210
ATM9;2018-03-22;22910
ATM9;2018-03-23;46010
ATM9;2018-03-24;21440
ATM9;2018-03-25;11140
ATM9;2018-03-26;38820
ATM9;2018-03-27;26400
ATM9;2018-03-28;33780
ATM9;2018-03-29;32550
ATM9;2018-03-30;47720
ATM9;2018-03-31;7900
ATM9;2018-04-03;34170
ATM9;2018-04-04;46050
ATM9;2018-04-05;40310
ATM9;2018-04-06;45150
ATM9;2018-04-07;27740
ATM9;2018-04-09;52350
ATM9;2018-04-10;44230
ATM9;2018-04-11;41080
ATM9;2018-04-12;41160
ATM9;2018-04-13;36750
ATM9;2018-04-14;33930
ATM9;2018-04-16;38710
ATM9;2018-04-17;28320
ATM9;2018-04-18;42270
ATM9;2018-04-19;44890
ATM9;2018-04-20;41020
ATM9;2018-04-21;20110
ATM9;2018-04-23;27410
ATM9;2018-04-24;47920
ATM9;2018-04-25;42110
ATM9;2018-04-26;50940
ATM9;2018-04-27;49870
ATM9;2018-04-28;17750
ATM9;2018-04-29;14200
ATM9;2018-04-30;29890
ATM9;2018-05-02;33290
ATM9;2018-05-04;31050
ATM9;2018-05-05;37640
ATM9;2018-05-06;20800
ATM9;2018-05-07;42630
ATM9;2018-05-08;48680
ATM9;2018-05-09;58160
ATM9;2018-05-10;52070
ATM9;2018-05-11;44740
ATM9;2018-05-12;35760
ATM9;2018-05-14;45160
ATM9;2018-05-15;45400
ATM9;2018-05-16;39060
ATM9;2018-05-17;32470
ATM9;2018-05-18;46510
ATM9;2018-05-19;34490
ATM9;2018-05-21;56730
ATM9;2018-05-22;30740
ATM9;2018-05-23;29050
ATM9;2018-05-24;23930
ATM9;2018-05-25;44970
ATM9;2018-05-26;24630
ATM9;2018-05-27;16360
ATM9;2018-05-28;29280
ATM9;2018-05-29;42030
ATM9;2018-05-30;44830
ATM9;2018-06-01;33510
ATM9;2018-06-02;19220
ATM9;2018-06-03;29410
ATM9;2018-06-04;66410
ATM9;2018-06-05;45520
ATM9;2018-06-06;44620
ATM9;2018-06-07;33900
ATM9;2018-06-08;63130
ATM9;2018-06-09;33510
ATM9;2018-06-11;43030
ATM9;2018-06-12;32010
ATM9;2018-06-13;37640
ATM9;2018-06-14;43860
ATM9;2018-06-15;33750
ATM9;2018-06-16;17810
ATM9;2018-06-18;33900
ATM9;2018-06-19;28670
ATM9;2018-06-20;23330
ATM9;2018-06-21;17950
ATM9;2018-06-22;38460
ATM9;2018-06-23;32900
ATM9;2018-06-24;11160
ATM9;2018-06-25;26570
ATM9;2018-06-26;38400
ATM9;2018-06-27;38770
ATM9;2018-06-28;31360
ATM9;2018-06-29;58780
ATM9;2018-06-30;22340
ATM9;2018-07-01;15510
ATM9;2018-07-02;38420
ATM9;2018-07-03;40710
ATM9;2018-07-04;45020
ATM9;2018-07-05;41980
ATM9;2018-07-06;46800
ATM9;2018-07-07;21520
ATM9;2018-07-09;43970
ATM9;2018-07-10;33880
ATM9;2018-07-11;42370
ATM9;2018-07-12;64000
ATM9;2018-07-13;51530
ATM9;2018-07-14;35180
ATM9;2018-07-16;24980
ATM9;2018-07-17;35710
ATM9;2018-07-18;21890
ATM9;2018-07-19;42030
ATM9;2018-07-20;44400
ATM9;2018-07-21;24050
ATM9;2018-07-23;23110
ATM9;2018-07-24;42960
ATM9;2018-07-25;28770
ATM9;2018-07-26;21010
ATM9;2018-07-27;32410
ATM9;2018-07-28;47980
ATM9;2018-07-29;30020
ATM9;2018-07-30;40260
ATM9;2018-07-31;54130
ATM9;2018-08-01;32590
ATM9;2018-08-02;23790
ATM9;2018-08-03;36820
ATM9;2018-08-04;19120
ATM9;2018-08-05;11900
ATM9;2018-08-06;22370
ATM9;2018-08-07;50150
ATM9;2018-08-08;46510
ATM9;2018-08-09;34640
ATM9;2018-08-10;59830
ATM9;2018-08-11;17550
ATM9;2018-08-13;27140
ATM9;2018-08-14;35520
ATM9;2018-08-16;30370
ATM9;2018-08-17;39730
ATM9;2018-08-18;25250
ATM9;2018-08-20;41610
ATM9;2018-08-21;26680
ATM9;2018-08-22;25820
ATM9;2018-08-23;41970
ATM9;2018-08-24;42360
ATM9;2018-08-25;29130
ATM9;2018-08-26;10540
ATM9;2018-08-27;29920
ATM9;2018-08-28;38550
ATM9;2018-08-29;22940
ATM9;2018-08-30;35550
ATM9;2018-08-31;33150
ATM9;2018-09-01;27020
ATM9;2018-09-02;26150
ATM9;2018-09-03;34720
ATM9;2018-09-04;24270
ATM9;2018-09-05;31660
ATM9;2018-09-06;48520
ATM9;2018-09-07;37190
ATM9;2018-09-08;43260
ATM9;2018-09-10;43300
ATM9;2018-09-11;47430
ATM9;2018-09-12;28300
ATM9;2018-09-13;34520
ATM9;2018-09-14;31870
ATM9;2018-09-15;18990
ATM9;2018-09-17;32240
ATM9;2018-09-18;31670
ATM9;2018-09-19;37790
ATM9;2018-09-20;20710
ATM9;2018-09-21;23640
ATM9;2018-09-22;22530
ATM9;2018-09-24;27690
ATM9;2018-09-25;28550
ATM9;2018-09-26;31870
ATM9;2018-09-27;41400
ATM9;2018-09-28;51640
ATM9;2018-09-29;22440
ATM9;2018-09-30;18220
ATM9;2018-10-01;45840
ATM9;2018-10-02;47000
ATM9;2018-10-03;51800
ATM9;2018-10-04;45720
ATM9;2018-10-05;34150
ATM9;2018-10-06;31270
ATM9;2018-10-07;13160
ATM9;2018-10-08;51250
ATM9;2018-10-09;28590
ATM9;2018-10-10;59900
ATM9;2018-10-11;48280
ATM9;2018-10-12;23980
ATM9;2018-10-13;19110
ATM9;2018-10-15;41380
ATM9;2018-10-16;21890
ATM9;2018-10-17;21350
ATM9;2018-10-18;15110
ATM9;2018-10-19;47480
ATM9;2018-10-20;24440
ATM9;2018-10-22;23670
ATM9;2018-10-23;30030
ATM9;2018-10-24;32260
ATM9;2018-10-25;30390
ATM9;2018-10-26;33270
ATM9;2018-10-27;38710
ATM9;2018-10-28;10300
ATM9;2018-10-29;44530
ATM9;2018-10-30;39010
ATM9;2018-10-31;50530
ATM9;2018-11-02;30310
ATM9;2018-11-03;32950
ATM9;2018-11-04;18600
ATM9;2018-11-05;45890
ATM9;2018-11-06;30120
ATM9;2018-11-07;38050
ATM9;2018-11-08;42500
ATM9;2018-11-09;51520
ATM9;2018-11-10;34370
ATM9;2018-11-13;40370
ATM9;2018-11-14;33680
